priority,merchant_group,merchant_group_id,primary_domains,triage_bucket,reason,pricing,source_rows,review_photo_check,avg_conversion_rate_examples,avg_commission_rate_examples,avg_order_value_examples,calibration_batch_order,category_evidence_url,sample_pdp_urls,size_importance,size_basis,reviews_present,photo_reviews,review_provider,review_photo_evidence,ships_to_country_codes,shipping_geo_status,shipping_geo_evidence_url,shipping_geo_evidence_basis,primary_market_country,product_url_geo_inheritance,scrape_feasibility,anti_bot_or_login_notes,next_action,checked_at
P2,Roco Clothing,223168,rococlothing.co.uk,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,6.98%,5.0%,$66.7,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Rolla's Jeans,162766,rollasjeans.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Rujo Boots,242387,rujoboots.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Réjeanne,202751,rejeanne-underwear.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Sailor Jerry Clothing,160994,sailorjerryclothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Sanctuary Clothing,78306,sanctuaryclothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Sandals & Beaches Resorts,2110,sandals.co.uk; sandals.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Santoni Shoes,222802,santonishoes.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Saviour Cycling Apparel,280211,saviourcycling.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,saxx underwear,66636,saxxunderwear.ca; saxxunderwear.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,6.98%,15.0%,$88.18,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Scholl Shoes,140795,scholl-shoes.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Schutz Shoes,110504,schutz-shoes.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,0.85%,5.47%,$122.79,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Scrubs & Beyond,51989,scrubsandbeyond.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Senseng International Trading Limited,220928,senseng-apparel.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Serve Clothing,199316,serveclothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Seven7 Jeans,157668,seven7jeans.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Shoe Connection,80718,shoeconnection.co.nz; shoeconnection.com.au,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,shoe palace,95274,shoepalace.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Shoe Sensation,145118,shoesensation.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.66%,5.0%,$47.98,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Shoe Warehouse,141884,shoewarehouse.com.au,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Shoe Zone,4570,shoezone.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Shoebuy.com,258,elevtd.shoebuy.com; m.shoes.com; shoebuy.com; shoes.co.uk; shoes.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Shoes & Sox,143708,shoesandsox.com.au,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Shoes for Crews,235,sfceurope.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Shoes For Crews UK/DE/FR,237485,shoesforcrewseurope.co.uk,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Shoes NEXBIE,285732,mall.nexbie.com; nexbiestore.com; nexusmake.myshopify.com; shoes.nexbie.com; store.nexbie.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,shoes.fr,33661,shoes.fr,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Shop Islamic Clothing,141016,shopislamicclothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,SIDESTEP DE,140028,sidestep-shoes.com; sidestep-shoes.de; sidestep-shoes.nl,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,SilkCut Underwear,108138,taniusa.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Silver Jeans,32242,silverjeans.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,14.86%,7.0%,$67.77,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Silver Jeans Canada,264084,silverjeans.ca,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,14.49%,7.0%,$66.44,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Silver Sea Apparel,244552,silverseaapparel.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,SIMMI Shoes,116259,simmi.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Simple Clothing,279431,simpleclothing.co.uk,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,simple-dress.com,93568,simple-dress.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,siren shoes,99738,sirenshoes.com.au,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,4.08%,5.0%,$63.19,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Size Up Apparel,136834,sizeupapparel.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Smith & Wesson Footwear ,279643,smithandwessonfootwear.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Snaps Clothing Inc.,223643,snapsclothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,17.65%,5.0%,$124.87,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Sneaker Ask,237556,sneakerask.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,100.0%,6.0%,$186.53,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Sneaker Peeker,192433,sneakerpeeker.de; sneakerpeeker.pl,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Sneaker Throne,198427,sneakerthrone.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,SNRT Sneaker Tee,218417,snrtsneakertee.com; snrtsneakertees.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Softstar Shoes,163544,softstarshoes.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Solace | Women's Fashion Trendy Clothing,282502,solacechic.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Solution Clothing,239597,solution-clothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
